created_at,user_id,username,name,tweet,language,replies_count,retweets_count,likes_count,link
2020-10-21 17:38:21 India Standard Time,1913867473,florian_abr1,Florian,@BertrandBio Thanks for the numbers. What your hourse for the covid vaccine?,en,1,0,0,https://twitter.com/florian_abr1/status/1318886840720625665
2020-10-21 17:38:01 India Standard Time,"8,68160014342472E+017",realchimrichald,Chim Richalds,@RobertKennedyJr So vote for Biden and he'll mandate a covid vaccine for everyone. Should be great for the vaccine injury stats,en,1,0,30,https://twitter.com/realChimRichald/status/1318886760009654278
2020-10-21 17:37:37 India Standard Time,101611562,holguinf01,fernando holguin,"If 63 % of the population opposes a National Covid vaccine, and the vaccine is ~60% , Covid is here to stay , like flu, for the foreseeable future  https://t.co/07StsHsT4X",en,0,1,3,https://twitter.com/holguinf01/status/1318886656435384320
2020-10-21 17:37:28 India Standard Time,47750502,bobbygvegas,Bobby Gladd,COVID Vaccine Hesitancy  https://t.co/UPduepP68d via @sciencebasedmed,en,0,0,0,https://twitter.com/BobbyGvegas/status/1318886617902440451
2020-10-21 17:37:12 India Standard Time,2723515706,prernakumariadv,Adv. Prerna Kumari,#COVID19  #CovidVaccine  https://t.co/UkHb0A43l1,und,0,0,3,https://twitter.com/Prernakumariadv/status/1318886551410024449
2020-10-21 17:37:12 India Standard Time,48721938,dhimanbhanu,Bhanu Dhiman,"No room for complacency till we have Covid vaccine, says PM Modi  https://t.co/M5QFarBSc8  via NaMo App  https://t.co/r1SMQ0VLvI",en,0,0,1,https://twitter.com/dhimanbhanu/status/1318886551305154561
2020-10-21 17:37:04 India Standard Time,"1,31364867758859E+018",lanaarcus,lana Arcus,Russia registers new Covid vaccine as cases hit record high  https://t.co/5nd5GG5ip5,en,0,1,1,https://twitter.com/LanaArcus/status/1318886519776501760
2020-10-21 17:36:19 India Standard Time,3332810775,ciaranmeers,ciarán fears,I cannot WAIT to see how Covid vaccine distribution factors into parish pump politics,en,0,1,3,https://twitter.com/CiaranMeers/status/1318886330722623490
2020-10-21 17:34:50 India Standard Time,"1,31364867758859E+018",lanaarcus,lana Arcus,Russia says it has Covid vaccine,en,0,0,0,https://twitter.com/LanaArcus/status/1318885957798555653
2020-10-21 17:34:33 India Standard Time,"1,24163589763791E+018",xternalhardrive,Christer Salvador,"@rodneyrobbin dami namang cold storage facilities sa Pilipinas. bakit ice cream factories pa? ano to, covid vaccine na strawberry plebor? chz pero shuta. kaya ng pharma companies mag imbak ng ganyan . period",tl,1,0,1,https://twitter.com/XternalHardrive/status/1318885886508019713
2020-10-21 17:34:33 India Standard Time,223003577,jillsymone_,Lil Debbie Cakes,FLU SHOT IS HORRIBLE I WOULD NOT RECOMMEND EVER SINCE I GOT IT (WHICH WAS TWO DAY AGO) MY ARM WENT NUMB &amp; MY HEAD AND NOSE IS ABOUT TO EXPLODE WONDER WHAT THE COVID VACCINE WOULD FEEL LIKE 😳,en,0,0,0,https://twitter.com/jillsymone_/status/1318885886277410818
2020-10-21 17:33:49 India Standard Time,"1,0608764528145E+018",xddark_yt,Deepraj L.,"@GrabsterTV 🔥only for 100-ton gold, your soul(if you haven't sold to reaper with the exchange for waking up at night yet, as I did), 2% of your family remains and you can get 90% off if you thinking of exchanging with the covid vaccine.",en,0,0,0,https://twitter.com/XDdark_yt/status/1318885700188708864
2020-10-21 17:33:23 India Standard Time,29284523,sunny_tweet2,Sunny,@SamuelBS85 Just a precursor of who will be priotised for any future Covid vaccine.,en,0,0,5,https://twitter.com/Sunny_tweet2/status/1318885590557970433
2020-10-21 17:33:08 India Standard Time,160588940,hagilani,Hussain Gilani,"@sujayjaswa Yesterday in my dialysis quality improvement meeting, we discussed this very topic. Using the flu vaccine campaign as a vaccine promotion campaign so that if/ when covid vaccine comes out, dialysis patients will accept it. More patients taking flu vaccine this year than prior",en,0,0,1,https://twitter.com/hagilani/status/1318885529019064320
2020-10-21 17:31:56 India Standard Time,9543092,missusp,missusp,"Better Buy: ⁦@moderna_tx⁩ vs. ⁦@GileadSciences⁩. Considering COVID vaccine work ... wondering why ⁦@pfizer⁩ is currently so low, ⁦@themotleyfool⁩?   https://t.co/NRUBUqojl4",en,0,0,0,https://twitter.com/missusP/status/1318885226383396866
2020-10-21 17:31:09 India Standard Time,"1,09131303502371E+018",marzipanmrs,Mrs. Marzipan,"A targeted immunisation programme may offer some protection, but it will not deliver ‘life as normal’   If you're pinning your hopes on a Covid vaccine, here's a dose of realism  https://t.co/LuM97Xkq5j",en,1,0,3,https://twitter.com/MarzipanMrs/status/1318885030186356736
2020-10-21 17:30:30 India Standard Time,3295105339,captainmalik2,Sachin Malik,"No room for complacency till we have Covid vaccine, says PM Modi   https://t.co/YsD37zdxgX  via NaMo App  https://t.co/i2AOrWYRwM",en,0,0,0,https://twitter.com/captainmalik2/status/1318884867979894790
2020-10-21 17:30:28 India Standard Time,610659001,maxcroser,Max Roser,This by @ATabarrok is a very clear explanation of a big problem that the world has right now: the benefit from a COVID vaccine would be hugely beneficial for our health and lives – but innovators are under-incentivized to develop them.  What can we do?   https://t.co/MJvmx6IoAa,en,6,28,83,https://twitter.com/MaxCRoser/status/1318884858475806722
2020-10-21 17:30:11 India Standard Time,14526644,chrispugh3,Chris Pugh,Which Ohioans would get a COVID vaccine first? State releases plan  https://t.co/xqkecEzhd5 #Ohio #COVID19  https://t.co/PhtvS5DqqH,en,0,0,0,https://twitter.com/chrispugh3/status/1318884788711940096
2020-10-21 17:29:58 India Standard Time,"1,23509379457327E+018",ufairness,"Unitatis, Aequalitatem et Justitia","Listen to: Google Facing Antitrust Charges, UK Covid Vaccine Trial, Nigeria Protests -  https://t.co/xn1oi52oU7",en,1,0,0,https://twitter.com/UFairness/status/1318884733573648386
2020-10-21 17:29:35 India Standard Time,17995285,greggmag,Gregg (Head Fly trainer Biden/Harris Campaign),"@osulacamp @IngrahamAngle Oh, thats the plan.. let people die, hospitals overwhelmed, health care professionals placed at risk because there will be a vaccine.. how many friends and loved ones are you personally willing to lose for the first ever successful covid vaccine?",en,1,0,0,https://twitter.com/Greggmag/status/1318884633942032385
2020-10-21 17:29:01 India Standard Time,"9,00805600619225E+017",racer05x,Jdubdubjr,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury",en,0,0,0,https://twitter.com/Racer05X/status/1318884491209957379
2020-10-21 17:27:59 India Standard Time,2178115058,stokeygurl,@stokeygurl #HandsFaceSpace,Who's prepared to be a human guinea pig – and why. Massive thank you for those taking part in this trial. #Covid19UK #covid #vaccine #trial   https://t.co/vix4UGILwP,en,0,0,0,https://twitter.com/stokeygurl/status/1318884234300456960
2020-10-21 17:27:22 India Standard Time,3412628301,rawilson59,Rick Wilson,And yet @RepBradWenstrup continues to tell us to trust this administration regarding a Covid vaccine.  I think not.  https://t.co/D2HQhkTxXe  https://t.co/8zjaDwrA9l,en,0,0,3,https://twitter.com/rawilson59/status/1318884078645616642
2020-10-21 17:26:37 India Standard Time,4268485181,surrogatecap,💰Surrogate Capital💰,"@BiotechObserver @RNAiAnalyst Yes, @RNAiAnalyst point was that if storage/processing is difficult for the typical flu vaccine imagine the issues with the mRNA vaccine handling/process issues which continues to support $nvax as best in class for Covid vaccine",en,1,0,2,https://twitter.com/SurrogateCap/status/1318883889159471104
2020-10-21 17:26:28 India Standard Time,157205674,ngospelmedia,Nectes Gospel Media (NgospelMedia),AstraZeneca’s COVID vaccine trial may resume in the US this week  https://t.co/EI15UWiUPS,en,0,0,0,https://twitter.com/NgospelMedia/status/1318883851217895424
2020-10-21 17:26:24 India Standard Time,3070880908,divineseed2015,Promise Gabriel,AstraZeneca’s COVID vaccine trial may resume in the US this week  https://t.co/k6t6xWEyUR,en,0,0,0,https://twitter.com/divineseed2015/status/1318883834738376704
2020-10-21 17:26:23 India Standard Time,"8,86615818318041E+017",worldhealthtips,World Health Tips,AstraZeneca’s COVID vaccine trial may resume in the US this week  https://t.co/LrT3KAhXZE,en,0,0,0,https://twitter.com/WorldHealthTips/status/1318883828560236545
2020-10-21 17:26:22 India Standard Time,"7,42696738004275E+017",juliusasu2016,Julius Asu,AstraZeneca’s COVID vaccine trial may resume in the US this week  https://t.co/yuB99Ig6XS,en,0,0,0,https://twitter.com/juliusasu2016/status/1318883824353292288
2020-10-21 17:26:20 India Standard Time,"9,65217579299213E+017",jd71723577,J.D,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism.  https://t.co/aFULHojmPZ",en,2,1,1,https://twitter.com/JD71723577/status/1318883815910182913
2020-10-21 17:26:10 India Standard Time,"8,6067555595554E+017",flyrusr,Usr Flyr,"How obesity could create problems for a COVID vaccine  Researchers fear that vaccines might not be as effective in people who are obese, a population already highly vulnerable to #COVID19.  https://t.co/FIchq1WMMf",en,2,0,3,https://twitter.com/FlyrUsr/status/1318883774642442246
2020-10-21 17:25:18 India Standard Time,"9,84347149625381E+017",drbenoykumarch2,Dr Benoy Kumar Chattapadhyaya,"No room for complacency till we have Covid vaccine, says PM Modi  https://t.co/8QzmgPmLPc  via NaMo App  https://t.co/xjyfcbq8e8",en,0,0,0,https://twitter.com/DrBenoyKumarCh2/status/1318883556983140352
2020-10-21 17:25:04 India Standard Time,228015307,drchriscole,Chris Cole,"@BlueLionBlog @immunotoxPhD @LauraDekker1 @StopVaxxedLies @kfunk937 @JaneEOpie @SimonGr41594862 @LifeDorr @M___N___O @BeckyJohnson222 @JakeEschen @eTweeetz @Juanita87722370 @AndrewLazarus4 @DreadPirRob42 @jkellyca @David_5705 @MacBaird13 @seemomster @doritmi @_mamadeb @WendyOrent @fiski70 @AntivaxNi66a @EdDarrell @SkepticalASDMom @badzoot7 @Monstercoyliar @ianfmusgrave @MyxaZZ @TakeThatCDC @LenGrunstein @SmilesbyPayet @SocialHermitCal @lawnatural @krebiozen @MarkSchirmer4 @QuatloosX @Awithonelison @Sheldon_Walker_ @jp_miner @mcfunny @TThoughtmonger @Boxmenot @MAhealthforkids @TioChango_ @Rosewind2007 @saluce65 @kuriousmind93 @downeyballs Young people aren't going to get the vaccine for a long time. Just like flu, the covid vaccine will be targeted. Certainly at the start.",en,1,0,1,https://twitter.com/drchriscole/status/1318883497587691527
2020-10-21 17:24:47 India Standard Time,"1,10460757925743E+018",healthwiremedia,Healthwire,COVID-19: Low-Cost Paper-Based Test To Available In India Soon For Results Within An Hour @MoHFW_INDIA   #covid19 #COVID19India #IndiaFightsCorona #covidvaccine #CovidTesting #Indiavaccine #HealthyLiving    https://t.co/unLGDcO3Om,en,0,0,1,https://twitter.com/HealthwireMedia/status/1318883427345551360
2020-10-21 17:24:21 India Standard Time,458904444,tmscarletfire,TM,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  https://t.co/j5DwxHXNzw",en,0,0,0,https://twitter.com/TMScarletFire/status/1318883317790420998
2020-10-21 17:23:25 India Standard Time,"1,29838623190311E+018",samanthasherry9,"Samantha Sherry, PharmD",That’s my best friend giving the COVID vaccine! @zerinaa123 💉💊 #TwitteRx Pharmacists are making a huge impact in the fight against COVID 💪🏻,en,0,0,6,https://twitter.com/SamanthaSherry9/status/1318883084276727811
2020-10-21 17:22:56 India Standard Time,24204978,whatsnewssite,J Timothy Cannon,'How obesity could create problems for a COVID vaccine'   https://t.co/Av3RrEb6Rq,en,0,0,0,https://twitter.com/WhatsNewsSite/status/1318882962088275968
2020-10-21 17:22:56 India Standard Time,237719540,13scidave,David Whittle,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury:  https://t.co/xsvLmZAxhH",en,0,0,0,https://twitter.com/13SciDave/status/1318882960582582272
2020-10-21 17:21:08 India Standard Time,"1,29285362426418E+018",alb36p,Alberto,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/8wfrPWryvb",en,0,0,0,https://twitter.com/Alb36p/status/1318882507308281857
2020-10-21 17:20:59 India Standard Time,103241904,phazon4g,Phazon,"Anyway, hope this helped to give some perspective and a short overview of where the scientific/medical world &amp; COVID vaccine progress stands atm ^^",en,0,0,6,https://twitter.com/Phazon4G/status/1318882469437935616
2020-10-21 17:19:36 India Standard Time,423680339,txlrlclips,TxLRLClips,Texas submits plan for COVID vaccine to federal health authorities-HC: https://t.co/6Vzm2dxOhB,en,0,0,0,https://twitter.com/TxLRLClips/status/1318882122942349312
2020-10-21 17:18:51 India Standard Time,915524101,drmarknh,Natural Health Quincy,"Just get Healthy, We can help. Give us a shout at 217-228-2040❤️. Information from Dr. Mercola on the establishment of a COVID vaccine injury court but censored by twitter.  #parler #gab #brigheon.social #naturalhealthquincy #keto #drugfreeliving #findthecause #naturalhealth",en,0,0,1,https://twitter.com/DrMarkNH/status/1318881935867994113
2020-10-21 17:18:32 India Standard Time,374672032,anandkarthick27,Anandkumar mahendran,"No room for complacency till we have #Covidvaccine, says PM @narendramodi  https://t.co/WSIMvlMktS  via NaMo App  https://t.co/ofH3Rvn58F",en,0,0,0,https://twitter.com/anandkarthick27/status/1318881855580430337
2020-10-21 17:15:52 India Standard Time,130672916,econocubo,無の拳,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | The Guardian  https://t.co/oriO26h611",en,0,0,0,https://twitter.com/EconoCubo/status/1318881182851887105
2020-10-21 17:15:02 India Standard Time,49257972,srilankaequity,Sri Lanka Equity,COVID VACCINE  https://t.co/JwuZPDJ8t1 #srilanka #lk,en,0,0,0,https://twitter.com/SriLankaEquity/status/1318880974604697602
2020-10-21 17:14:27 India Standard Time,203899355,drjohnmorley,john morley,How obesity could create problems for a COVID vaccine  https://t.co/EbrMIco4SS,en,0,1,3,https://twitter.com/drjohnmorley/status/1318880827531530240
2020-10-21 17:13:21 India Standard Time,477110899,pyroisbob,Pyrois Bob,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/D4RvgagR2W",en,0,0,0,https://twitter.com/PyroisBob/status/1318880552041275396
2020-10-21 17:13:00 India Standard Time,278447849,shivkumarrana,शिवकुमार राजपूत,"No room for complacency till we have Covid vaccine, says PM Modi  https://t.co/KWVyBYBZOZ  via NaMo App  https://t.co/nWA6eXXmQu",en,0,0,0,https://twitter.com/shivkumarrana/status/1318880463197409280
2020-10-21 17:12:20 India Standard Time,58192120,censelio,El Censelio,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  By David Salisbury  https://t.co/SKuRszotch",en,0,3,9,https://twitter.com/Censelio/status/1318880293630201857
2020-10-21 17:11:17 India Standard Time,2164169846,eaglenews,Eagle News,Brazil embraces Chinese Covid vaccine after row  Read here:  https://t.co/5jRKSjwOI9  #eaglenews  https://t.co/nDXoLS04vs,en,0,2,6,https://twitter.com/EagleNews/status/1318880032266346497
2020-10-21 17:10:09 India Standard Time,8971522,vampaz,Ⓒⓐⓡⓛⓞⓢ Ⓡⓞⓓⓡⓘⓖⓤⓔⓢ,"Big news! there is a Covid vaccine already!  Still not available because designers are discussing the logo and font, the business can’t agree on the name and developers just realized it doesn’t run on humans that don’t update their system since the '90s",en,1,0,3,https://twitter.com/vampaz/status/1318879743178137600
2020-10-21 17:09:28 India Standard Time,"1,17392315550262E+018",haven1965,James,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/AMSJExMXJ6",en,0,0,1,https://twitter.com/haven1965/status/1318879574265122818
2020-10-21 17:08:56 India Standard Time,"1,27063331226928E+018",burgermike1980,- BBCSPEWS - Anti prole since 1922,@guardian The only people desperate for a covid vaccine are the cowards and bedwetters of society and of course shareholders in big pharma,en,0,0,2,https://twitter.com/BurgerMike1980/status/1318879439166504962
2020-10-21 17:08:50 India Standard Time,"1,26832074811398E+018",reborntoenjoy,YSDC,Please RT: Does anyone know if the #covidvaccine will come along with an immunity passport? I’m asking for Hunter Biden 🤦😝😜@RealMiniAOC #Satire,en,0,0,1,https://twitter.com/reborntoenjoy/status/1318879413807755265
2020-10-21 17:08:46 India Standard Time,2308454519,celynx_mats,mats lundin,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/2phHmMZKkf",en,1,1,1,https://twitter.com/Celynx_Mats/status/1318879397835907072
2020-10-21 17:06:35 India Standard Time,36362858,clownbasket,How the Dems lost my vote...,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism. “If politicians are telling us that the present impositions on our lives are only going to last until we have vaccines, then the reality is that a false hope is being promulgated.”  https://t.co/yXzf6eT3lh",en,0,0,0,https://twitter.com/ClownBasket/status/1318878848545685506
2020-10-21 17:06:29 India Standard Time,113542448,kusumieiji,久住英二（くすみえいじ）,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  有効なワクチンができても、接種率が低ければ、流行を抑え込むことはできない。  https://t.co/FgYASnAJvD",ja,1,9,73,https://twitter.com/KusumiEiji/status/1318878822410825729
2020-10-21 17:06:05 India Standard Time,348642348,natalie_malonis,Natalie Malonis,Did y’all hear that Cuomo and Newsome have both vowed that they will withhold the Covid vaccine until they can “independently verify” it. Aren’t we supposed to follow the science? I guess clinical trials and FDA approval aren’t “science.”,en,0,0,2,https://twitter.com/Natalie_Malonis/status/1318878722926301184
2020-10-21 17:05:49 India Standard Time,5139801,gregorymelody,Gregory Shelton,"Tough road ahead: Trump, Democrats drive COVID vaccine skepticism ahead of its arrival -  https://t.co/Hc3ogW0EGD - @washtimes",en,0,0,0,https://twitter.com/gregorymelody/status/1318878656303943682
2020-10-21 17:04:42 India Standard Time,492633240,sirroland61,sirroland,@thauserkstp  please ask Watz will he join Ca.  and NY Democrats governors to not allowing their citizens to take the covid vaccine until the STATE approves it! Big question!!,en,0,0,0,https://twitter.com/sirroland61/status/1318878372525674498
2020-10-21 17:04:34 India Standard Time,4875645682,conserve29,marley,@NYGovCuomo Stop acting like a dictator holding the covid vaccine hostage and leave politics out of our right to get it!!!!!! Your not my doctor.,en,0,0,0,https://twitter.com/conserve29/status/1318878339105492993
2020-10-21 17:04:22 India Standard Time,2280848670,fooodprotecter,Craig Henry,Gov's Cuomo (NY) &amp; Newsom (CA) will prevent their residents from getting a COVID vaccine because they don't trust the FDA or world class vaccine manufacturers.  Very clear they are ready to secede from the USA. Fine with me!  And they spread unwarranted fake vaccine.,en,0,0,0,https://twitter.com/fooodprotecter/status/1318878287859507200
2020-10-21 17:03:11 India Standard Time,2942614493,rpost57,R. Post,@NYGovCuomo since you and your CA buddy are doubting the CDC and FDA on the COVID vaccine I believe that both New York and California should  receive it DEAD LAST!! Is it possible to be any dumber than you two??? Folks VOTE #Trump2020 and  @GOP across the board,en,0,0,0,https://twitter.com/rpost57/status/1318877992886685696
2020-10-21 17:02:14 India Standard Time,131807557,prasri_9,Pramod Kr Srivastava,"#ColdStorage infrastructure is essential for manufacturing &amp; distributing #CovidVaccine, once available. Policies need to be made in coordination with @CimGOI, other Ministries &amp; logistics sector to attract investments for building network of refrigerated storage &amp; transportation",en,0,0,2,https://twitter.com/prasri_9/status/1318877752670343169
2020-10-21 17:02:03 India Standard Time,492633240,sirroland61,sirroland,@thauserkstp Governors Guomo &amp; Newsome Democrats of NY  &amp; Calf. Said they will not let their citizens take the covid vaccine until the STATE officials said it’s ok! Think about that for a second! Democrats controlling your decision!  Will Watz do the same? Freedom is not free!,en,0,0,0,https://twitter.com/sirroland61/status/1318877707535552512
2020-10-21 17:01:47 India Standard Time,"1,1714746959816E+018",dny1818,DavidSolomonNY1818,"Prominent NY physician &amp; human rights activist Dr. Qanta Ahmed, commenting on @NYGovCuomo’s attempts to discredit Covid vaccine and FDA and undermine public confidence, says he‘s “peddling fear.” @MissDiagnosis @realDonaldTrump @DonaldJTrumpJr @PressSec @SteveFDA @US_FDA",en,1,12,22,https://twitter.com/DNy1818/status/1318877640187629569
2020-10-21 17:01:44 India Standard Time,"9,66692055106892E+017",davos95781943,davos the patriot,Como and Newsome show how much they pick politics and hate over the well-being of the people in their states by challenging and pushing distrust with their COVID vaccine hubris. #TDS  #MAGA2020LandslideVictory #DemocratsAreDestroyingAmerica #MAGA2020LandslideVictory,en,0,0,0,https://twitter.com/davos95781943/status/1318877626279317506
2020-10-21 17:01:24 India Standard Time,492633240,sirroland61,sirroland,Governors Guomo &amp; Newsome Democrats of NY  &amp; Calf. Said they will not let their citizens take the covid vaccine until the STATE officials said it’s ok! Think about that for a second! Democrats controlling your decision!  Will Watz do the same? Freedom is not free!,en,0,0,0,https://twitter.com/sirroland61/status/1318877542028292097
2020-10-21 17:01:16 India Standard Time,20523175,bluegrasshaze,HazyThoughts 🌊🌊🌊🌊,"We all know Fox and Friends is like watching Trump get dressed since it's his tv channel   Vaccine specialist just on FAF had great suggestion for Trump: About covid vaccine when ready ""Roll-up your sleeve take first dosage on camera""",en,0,0,0,https://twitter.com/bluegrasshaze/status/1318877509765763073
2020-10-21 17:00:40 India Standard Time,988947001,arcbriefing,ARC Briefing,"Egypt reaches deal with Russia over #Covidvaccine, amid Russian soft power push as concerns remain over the drugs clinical testing data. What does Russia's new influence mean for the future of the region? #ARCBriefing  https://t.co/QSeGM8h24M",en,0,0,0,https://twitter.com/ARCBriefing/status/1318877356770140161
2020-10-21 16:59:27 India Standard Time,"8,79311275519611E+017",vfreedoms,P. 🇬🇧,"I selected No.  Why because no healthy person needs to have unproven Covid vaccine. How many healthy people have the flu vaccine, very few.",en,0,0,1,https://twitter.com/VFreedoms/status/1318877052293042177
2020-10-21 16:59:20 India Standard Time,"1,25944035786922E+018",thebirdseyeone,MigrantBird,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/aplgyI2GW6",en,0,0,0,https://twitter.com/theBirdsEyeOne/status/1318877023494877184
2020-10-21 16:59:01 India Standard Time,99379944,blon480,Miss Conservative,New York to kill more Americans with the China Virus because they are peddling fear with the COVID VACCINE!  Hasn't the NY Governor killed enough Americans because he put ppl with the China virus in RESTING HOMES!?  COME ON MAN!  #Trump2020 #NRA #BTB #ProLife #GoVote,en,0,0,1,https://twitter.com/blon480/status/1318876943245336576
2020-10-21 16:58:29 India Standard Time,"1,28083037119873E+018",ratnada32189371,Ratna Das,India at heart of global efforts to produce Covid vaccine  https://t.co/CnVCNn5nDT,en,0,0,0,https://twitter.com/RatnaDa32189371/status/1318876807643344896
2020-10-21 16:57:24 India Standard Time,66446831,cmarshallwill,Chris Williams,"@JoeBiden Yeah, @KamalaHarris. Stop being anti-COVID vaccine.",en,0,0,0,https://twitter.com/CMarshallWill/status/1318876537421238272
2020-10-21 16:56:46 India Standard Time,"1,30236486089065E+018",islanderll,Islanderll,"Cuomo says he will not allow NY residents to take a Covid vaccine. Looks like the murderer wants to kill additional residents. He, Harris, and nitwit Newsome say they will not trust a vaccine. Previously they swore by science. Cuomo wants all the power and he Must be stopped.",en,0,0,0,https://twitter.com/islanderll/status/1318876377630887936
2020-10-21 16:56:31 India Standard Time,52730073,x_alan_thomas_x,Alan Thomas,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/bOUrMblazd",en,0,0,0,https://twitter.com/x_Alan_Thomas_x/status/1318876314523271168
2020-10-21 16:55:59 India Standard Time,3744021,andrelemos,André Lemos 🇧🇷🇫🇷🇨🇦🇨🇮🇪🇸🇮🇹,"Sabe de nada, inocente. Por aqui, onde estou, a vida já voltou ao (a)normal!   If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/B2aO1aiSLI",en,0,0,1,https://twitter.com/andrelemos/status/1318876181362577408
2020-10-21 16:55:58 India Standard Time,"8,78580351483789E+017",insighnews,Insight Online News,Covid Vaccine : Covid vax stir doubts among many worldwide  https://t.co/xS9T4Bv59s,en,0,0,0,https://twitter.com/InsighNews/status/1318876174194335745
2020-10-21 16:55:36 India Standard Time,"1,25192714840065E+018",fanenjerry,Jerry Fanen,#covidvaccine,und,0,0,0,https://twitter.com/FanenJerry/status/1318876084331569152
2020-10-21 16:55:36 India Standard Time,1911868574,moderndayfreak1,Moderndayfreak bot,RT @LionelMedia: Anybody who is pinning their hopes on a COVID vaccine has been in a coma for the past 50 years.  https://t.co/s6WfBdCbI1,en,0,0,0,https://twitter.com/moderndayfreak1/status/1318876081764663296
2020-10-21 16:52:57 India Standard Time,15748209,phillavelle,Phil Lavelle 📺,Brazil planning to start using China's COVID vaccine across the nation from January.,en,0,0,0,https://twitter.com/phillavelle/status/1318875415759368192
2020-10-21 16:52:52 India Standard Time,604553531,edinnews,edinnews #FBPE 3.5% #RejoinEU 🕷🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/3fO1iqfZPO  https://t.co/w8U7COAPD0",en,0,0,0,https://twitter.com/edinnews/status/1318875394217545728
2020-10-21 16:51:12 India Standard Time,"8,10106012984164E+017",mojavethorn,Leslie,So if our governor is going to be antivac if a Covid vaccine is made while Trump is POTUS does that mean our state stays shut for 4 years if Trump wins?,en,0,0,0,https://twitter.com/mojavethorn/status/1318874975097384960
2020-10-21 16:50:28 India Standard Time,21173036,iamthemacman,Anthony Singelis ,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  https://t.co/T4SvQF1GS9",en,0,0,0,https://twitter.com/iamthemacman/status/1318874792485965824
2020-10-21 16:49:37 India Standard Time,"1,22454876301375E+018",pillarfour,PillarFour,@AmitShah  #COVID19India #COVID19 #CovidVaccine  https://t.co/G9Xg6pPoNm,und,0,0,0,https://twitter.com/PillarFour/status/1318874578450411520
2020-10-21 16:49:22 India Standard Time,3312004595,intstrategist,Adam D.M. Svendsen,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  https://t.co/tj4y10KPoz",en,0,0,0,https://twitter.com/intstrategist/status/1318874516400050179
2020-10-21 16:49:09 India Standard Time,"9,31572027709973E+017",jeansmith551952,Jean Smith,Sent by a FB friend....... #CovidVaccine #Covid19UK  https://t.co/jSlSusEvmP,en,0,0,0,https://twitter.com/JeanSmith551952/status/1318874458938114049
2020-10-21 16:48:09 India Standard Time,20343805,pengraiggoch,Ruth Watkins,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/HK0KfKTONQ",en,2,1,3,https://twitter.com/pengraiggoch/status/1318874208466882566
2020-10-21 16:48:08 India Standard Time,1909729944,wallstreeet27,Nadia,#CovidVaccine don’t worry @jack it’s been “fact checked” so no need to take down or force me to delete #FreedomOfSpeech 🇺🇸🤯  https://t.co/9cVMyxlej5,en,0,0,0,https://twitter.com/wallstreeet27/status/1318874203957923843
2020-10-21 16:47:31 India Standard Time,481675639,toramujo,Scott,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism  https://t.co/y2hAKB12rA",en,0,0,0,https://twitter.com/toramujo/status/1318874048873472000
2020-10-21 16:46:41 India Standard Time,"1,29672397826688E+018",hafta_ichi,Hafta Ichi News,"If you’re pinning your hopes on a Covid vaccine, here’s a dose of realism | Vaccines and immunisation  https://t.co/qUiuzJUd4A",en,0,0,0,https://twitter.com/hafta_ichi/status/1318873840781582336
2020-10-21 16:46:39 India Standard Time,"9,25146890450227E+017",csncrowd,CrowdSource News,"Google Facing Antitrust Charges, UK Covid Vaccine Trial, Nigeria Protests  https://t.co/ZaGgbccYLV",en,0,0,0,https://twitter.com/CSNCrowd/status/1318873831302463490
2020-10-21 16:45:36 India Standard Time,"1,13902485734823E+018",ragurams11,Raguram KS Naidu,"No room for complacency till we have Covid vaccine, says PM Modi  https://t.co/7w0TPnCeYu  via NaMo App  https://t.co/MPsdDSOqmo",en,0,0,0,https://twitter.com/Ragurams11/status/1318873565031145472
2020-10-21 16:45:19 India Standard Time,14190593,nipclaw,Jane Lambert,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/cJhxOwrlbA",en,0,0,0,https://twitter.com/nipclaw/status/1318873494260768768
